Id,Hrapx,Hrapy,Lat,Lon,Globvalue
226391,1037,153,25.2971,-81.2638,0.01
227965,1035,154,25.3534,-81.3156,0.12
227966,1036,154,25.3402,-81.2824,0.06
227967,1037,154,25.3270,-81.2492,0.01
229541,1035,155,25.3834,-81.3010,0.12
229542,1036,155,25.3702,-81.2678,0.08
231116,1034,156,25.4266,-81.3197,0.03
231117,1035,156,25.4135,-81.2864,0.08
231118,1036,156,25.4003,-81.2532,0.14
231119,1037,156,25.3870,-81.2199,0.02
232692,1034,157,25.4567,-81.3051,0.02
232693,1035,157,25.4435,-81.2718,0.02
232694,1036,157,25.4303,-81.2385,0.13
232695,1037,157,25.4171,-81.2053,0.04
234268,1034,158,25.4867,-81.2905,0.01
234270,1036,158,25.4603,-81.2239,0.05
234271,1037,158,25.4471,-81.1906,0.04
234279,1045,158,25.3406,-80.9252,0.01
235847,1037,159,25.4771,-81.1760,0.02
235855,1045,159,25.3705,-80.9104,0.02
237417,1031,160,25.5865,-81.3612,0.02
237427,1041,160,25.4539,-81.0283,0.03
237450,1064,160,25.1432,-80.2690,0.02
238993,1031,161,25.6166,-81.3466,0.02
238994,1032,161,25.6034,-81.3132,0.02
239004,1042,161,25.4706,-80.9803,0.01
240570,1032,162,25.6335,-81.2986,0.02
242146,1032,163,25.6636,-81.2839,0.01
242147,1033,163,25.6504,-81.2505,0.01
242156,1042,163,25.5305,-80.9507,0.02
242157,1043,163,25.5171,-80.9174,0.02
242158,1044,163,25.5037,-80.8842,0.02
243723,1033,164,25.6805,-81.2358,0.02
243733,1043,164,25.5471,-80.9026,0.01
243735,1045,164,25.5203,-80.8361,0.01
245300,1034,165,25.6973,-81.1877,0.01
245306,1040,165,25.6173,-80.9875,0.02
245309,1043,165,25.5771,-80.8877,0.01
245310,1044,165,25.5637,-80.8545,0.02
246876,1034,166,25.7274,-81.1729,0.01
246883,1041,166,25.6340,-80.9394,0.02
246888,1046,166,25.5667,-80.7731,0.03
248459,1041,167,25.6640,-80.9245,0.03
248464,1046,167,25.5967,-80.7581,0.01
250035,1041,168,25.6940,-80.9096,0.02
250036,1042,168,25.6806,-80.8763,0.01
251612,1042,169,25.7106,-80.8614,0.02
253157,1011,170,26.1507,-81.8885,0.02
253158,1012,170,26.1377,-81.8546,0.02
253179,1033,170,25.8612,-81.1472,0.02
253185,1039,170,25.7810,-80.9465,0.01
253188,1042,170,25.7406,-80.8464,0.03
253669,1523,170,17.8608,-66.8791,0.01
254734,1012,171,26.1681,-81.8401,0.04
254755,1033,171,25.8914,-81.1324,0.02
254756,1034,171,25.8780,-81.0989,0.01
255244,1522,171,17.9030,-66.8844,0.02
255245,1523,171,17.8844,-66.8596,0.29
255246,1524,171,17.8659,-66.8348,0.04
256310,1012,172,26.1985,-81.8256,0.03
256311,1013,172,26.1855,-81.7917,0.03
256332,1034,172,25.9082,-81.0840,0.04
256341,1043,172,25.7872,-80.7831,0.01
256820,1522,172,17.9266,-66.8649,0.01
256821,1523,172,17.9080,-66.8401,0.03
257887,1013,173,26.2159,-81.7772,0.04
257888,1014,173,26.2028,-81.7433,0.04
257908,1034,173,25.9383,-81.0692,0.03
257915,1041,173,25.8443,-80.8349,0.01
259463,1013,174,26.2463,-81.7626,0.02
259464,1014,174,26.2332,-81.7287,0.07
259465,1015,174,26.2201,-81.6948,0.03
259484,1034,174,25.9685,-81.0543,0.02
259485,1035,174,25.9551,-81.0207,0.03
261039,1013,175,26.2767,-81.7481,0.02
261040,1014,175,26.2636,-81.7141,0.04
261041,1015,175,26.2505,-81.6802,0.06
261042,1016,175,26.2374,-81.6464,0.02
261060,1034,175,25.9987,-81.0394,0.01
261061,1035,175,25.9852,-81.0058,0.03
262616,1014,176,26.2940,-81.6995,0.03
262617,1015,176,26.2809,-81.6656,0.07
262618,1016,176,26.2678,-81.6317,0.03
262637,1035,176,26.0154,-80.9909,0.02
262638,1036,176,26.0020,-80.9573,0.02
264192,1014,177,26.3245,-81.6849,0.02
264193,1015,177,26.3113,-81.6510,0.04
264194,1016,177,26.2982,-81.6171,0.06
264195,1017,177,26.2851,-81.5832,0.01
264213,1035,177,26.0456,-80.9759,0.02
264214,1036,177,26.0321,-80.9424,0.01
264217,1039,177,25.9917,-80.8417,0.02
265768,1014,178,26.3549,-81.6703,0.02
265769,1015,178,26.3418,-81.6363,0.02
265770,1016,178,26.3286,-81.6024,0.05
265771,1017,178,26.3154,-81.5685,0.02
265794,1040,178,26.0083,-80.7932,0.02
266291,1537,178,17.7883,-66.3771,0.04
267344,1014,179,26.3853,-81.6556,0.02
267345,1015,179,26.3722,-81.6217,0.03
267346,1016,179,26.3590,-81.5877,0.03
267347,1017,179,26.3458,-81.5538,0.03
267348,1018,179,26.3327,-81.5199,0.01
267370,1040,179,26.0384,-80.7781,0.03
268921,1015,180,26.4026,-81.6070,0.05
268922,1016,180,26.3894,-81.5730,0.03
268923,1017,180,26.3762,-81.5391,0.03
268924,1018,180,26.3630,-81.5051,0.03
268946,1040,180,26.0685,-80.7630,0.02
268947,1041,180,26.0549,-80.7295,0.02
270497,1015,181,26.4330,-81.5923,0.02
270498,1016,181,26.4199,-81.5583,0.04
270499,1017,181,26.4067,-81.5243,0.02
270500,1018,181,26.3934,-81.4904,0.05
270501,1019,181,26.3802,-81.4564,0.02
270508,1026,181,26.2871,-81.2194,0.01
270522,1040,181,26.0986,-80.7479,0.02
270523,1041,181,26.0850,-80.7144,0.03
270524,1042,181,26.0714,-80.6809,0.02
272066,1008,182,26.5554,-81.8160,0.01
272074,1016,182,26.4503,-81.5435,0.02
272075,1017,182,26.4371,-81.5096,0.02
272076,1018,182,26.4238,-81.4756,0.03
272077,1019,182,26.4106,-81.4416,0.03
272085,1027,182,26.3041,-81.1707,0.02
272099,1041,182,26.1152,-80.6992,0.02
272100,1042,182,26.1015,-80.6657,0.02
273650,1016,183,26.4807,-81.5288,0.01
273651,1017,183,26.4675,-81.4948,0.03
273652,1018,183,26.4543,-81.4608,0.02
273653,1019,183,26.4410,-81.4268,0.04
273661,1027,183,26.3344,-81.1558,0.01
273674,1040,183,26.1589,-80.7177,0.02
273675,1041,183,26.1453,-80.6841,0.02
273676,1042,183,26.1317,-80.6505,0.03
275227,1017,184,26.4979,-81.4800,0.03
275228,1018,184,26.4847,-81.4460,0.02
275229,1019,184,26.4714,-81.4120,0.02
275251,1041,184,26.1754,-80.6689,0.01
275252,1042,184,26.1618,-80.6353,0.02
276803,1017,185,26.5284,-81.4652,0.02
276804,1018,185,26.5151,-81.4312,0.02
276805,1019,185,26.5018,-81.3972,0.02
276827,1041,185,26.2056,-80.6537,0.01
278369,1007,186,26.6907,-81.7916,0.02
278370,1008,186,26.6776,-81.7574,0.01
278379,1017,186,26.5588,-81.4504,0.01
278380,1018,186,26.5455,-81.4163,0.02
278381,1019,186,26.5322,-81.3823,0.02
278382,1020,186,26.5189,-81.3483,0.01
278390,1028,186,26.4119,-81.0770,0.01
278393,1031,186,26.3715,-80.9755,0.01
279946,1008,187,26.7082,-81.7427,0.02
279956,1018,187,26.5760,-81.4015,0.02
279957,1019,187,26.5627,-81.3674,0.02
279958,1020,187,26.5493,-81.3334,0.01
