Id,Hrapx,Hrapy,Lat,Lon,Globvalue
237405,1019,160,25.7435,-81.7630,0.02
237406,1020,160,25.7305,-81.7294,0.07
238982,1020,161,25.7607,-81.7150,0.03
238983,1021,161,25.7477,-81.6814,0.06
240559,1021,162,25.7779,-81.6669,0.08
240560,1022,162,25.7649,-81.6334,0.07
240561,1023,162,25.7518,-81.5998,0.04
242135,1021,163,25.8082,-81.6525,0.02
242136,1022,163,25.7951,-81.6189,0.06
242137,1023,163,25.7820,-81.5853,0.05
242138,1024,163,25.7689,-81.5517,0.02
243712,1022,164,25.8253,-81.6043,0.02
243713,1023,164,25.8123,-81.5707,0.02
243714,1024,164,25.7991,-81.5372,0.04
245290,1024,165,25.8294,-81.5226,0.02
245291,1025,165,25.8162,-81.4890,0.02
246867,1025,166,25.8465,-81.4744,0.02
246868,1026,166,25.8333,-81.4409,0.02
248443,1025,167,25.8767,-81.4598,0.01
248444,1026,167,25.8635,-81.4262,0.02
248445,1027,167,25.8503,-81.3926,0.01
253170,1024,170,25.9806,-81.4495,0.01
253202,1056,170,25.5505,-80.3813,0.00
253204,1058,170,25.5231,-80.3151,0.00
253205,1059,170,25.5094,-80.2820,0.00
253206,1060,170,25.4957,-80.2490,0.00
253207,1061,170,25.4819,-80.2160,0.00
254746,1024,171,26.0108,-81.4348,0.01
254747,1025,171,25.9976,-81.4011,0.02
254777,1055,171,25.5941,-80.3992,0.00
254778,1056,171,25.5804,-80.3661,0.00
254779,1057,171,25.5667,-80.3330,0.00
254780,1058,171,25.5530,-80.2999,0.00
254781,1059,171,25.5393,-80.2668,0.00
254782,1060,171,25.5255,-80.2338,0.00
254783,1061,171,25.5117,-80.2007,0.00
255248,1526,171,17.8288,-66.7853,0.02
256309,1011,172,26.2115,-81.8595,0.00
256323,1025,172,26.0279,-81.3864,0.04
256324,1026,172,26.0146,-81.3527,0.02
256353,1055,172,25.6240,-80.3840,0.00
256354,1056,172,25.6103,-80.3509,0.00
256355,1057,172,25.5966,-80.3178,0.01
256356,1058,172,25.5828,-80.2847,0.00
256357,1059,172,25.5691,-80.2516,0.00
256358,1060,172,25.5553,-80.2185,0.00
256359,1061,172,25.5415,-80.1854,0.00
257884,1010,173,26.2549,-81.8790,0.00
257885,1011,173,26.2419,-81.8450,0.00
257886,1012,173,26.2289,-81.8111,0.00
257887,1013,173,26.2159,-81.7772,0.00
257899,1025,173,26.0581,-81.3717,0.02
257900,1026,173,26.0449,-81.3380,0.07
257901,1027,173,26.0316,-81.3043,0.01
257911,1037,173,25.8981,-80.9687,0.00
257912,1038,173,25.8847,-80.9352,0.00
257913,1039,173,25.8712,-80.9017,0.00
257914,1040,173,25.8578,-80.8683,0.00
257915,1041,173,25.8443,-80.8349,0.00
257928,1054,173,25.6676,-80.4020,0.00
257929,1055,173,25.6539,-80.3688,0.00
257930,1056,173,25.6402,-80.3357,0.00
257931,1057,173,25.6264,-80.3025,0.00
257932,1058,173,25.6127,-80.2694,0.00
257933,1059,173,25.5989,-80.2363,0.00
257934,1060,173,25.5852,-80.2032,0.00
257935,1061,173,25.5714,-80.1702,0.00
258398,1524,173,17.9131,-66.7958,0.04
258399,1525,173,17.8945,-66.7711,0.06
259460,1010,174,26.2854,-81.8645,0.00
259461,1011,174,26.2724,-81.8305,0.00
259462,1012,174,26.2593,-81.7966,0.00
259463,1013,174,26.2463,-81.7626,0.00
259464,1014,174,26.2332,-81.7287,0.00
259465,1015,174,26.2201,-81.6948,0.00
259470,1020,174,26.1545,-81.5257,0.02
259471,1021,174,26.1413,-81.4919,0.03
259476,1026,174,26.0752,-81.3232,0.06
259477,1027,174,26.0619,-81.2896,0.06
259486,1036,174,25.9417,-80.9872,0.00
259487,1037,174,25.9282,-80.9537,0.00
259488,1038,174,25.9148,-80.9202,0.00
259489,1039,174,25.9013,-80.8868,0.00
259490,1040,174,25.8878,-80.8533,0.00
259491,1041,174,25.8744,-80.8199,0.00
259492,1042,174,25.8608,-80.7865,0.00
259504,1054,174,25.6975,-80.3868,0.00
259505,1055,174,25.6838,-80.3536,0.00
259506,1056,174,25.6701,-80.3204,0.00
259507,1057,174,25.6563,-80.2873,0.00
259508,1058,174,25.6426,-80.2542,0.00
259509,1059,174,25.6288,-80.2210,0.00
259510,1060,174,25.6150,-80.1879,0.00
259511,1061,174,25.6012,-80.1549,0.00
259975,1525,174,17.9181,-66.7515,0.03
259976,1526,174,17.8995,-66.7268,0.05
261036,1010,175,26.3159,-81.8499,0.00
261037,1011,175,26.3028,-81.8160,0.00
261038,1012,175,26.2898,-81.7820,0.00
261039,1013,175,26.2767,-81.7481,0.00
261040,1014,175,26.2636,-81.7141,0.01
261041,1015,175,26.2505,-81.6802,0.00
261047,1021,175,26.1716,-81.4772,0.03
261049,1023,175,26.1452,-81.4096,0.01
261052,1026,175,26.1054,-81.3085,0.02
261053,1027,175,26.0921,-81.2748,0.08
261054,1028,175,26.0788,-81.2411,0.02
261061,1035,175,25.9852,-81.0058,0.00
261062,1036,175,25.9718,-80.9723,0.00
261063,1037,175,25.9584,-80.9388,0.00
261064,1038,175,25.9449,-80.9053,0.00
261065,1039,175,25.9314,-80.8718,0.00
261066,1040,175,25.9179,-80.8383,0.00
261067,1041,175,25.9044,-80.8049,0.00
261068,1042,175,25.8909,-80.7714,0.00
261069,1043,175,25.8774,-80.7380,0.00
261081,1055,175,25.7137,-80.3384,0.00
261082,1056,175,25.6999,-80.3052,0.00
261083,1057,175,25.6862,-80.2720,0.00
261084,1058,175,25.6724,-80.2389,0.00
261085,1059,175,25.6586,-80.2057,0.00
261086,1060,175,25.6448,-80.1726,0.00
262612,1010,176,26.3463,-81.8354,0.00
262613,1011,176,26.3333,-81.8014,0.00
262614,1012,176,26.3202,-81.7674,0.00
262615,1013,176,26.3071,-81.7335,0.00
262616,1014,176,26.2940,-81.6995,0.00
262617,1015,176,26.2809,-81.6656,0.00
262618,1016,176,26.2678,-81.6317,0.00
262623,1021,176,26.2019,-81.4625,0.02
262624,1022,176,26.1887,-81.4287,0.03
262625,1023,176,26.1755,-81.3949,0.02
262628,1026,176,26.1357,-81.2937,0.01
262629,1027,176,26.1224,-81.2599,0.05
262630,1028,176,26.1091,-81.2262,0.05
262632,1030,176,26.0824,-81.1589,0.01
262637,1035,176,26.0154,-80.9909,0.00
262638,1036,176,26.0020,-80.9573,0.00
262639,1037,176,25.9885,-80.9238,0.00
262640,1038,176,25.9750,-80.8903,0.00
262641,1039,176,25.9615,-80.8568,0.00
262642,1040,176,25.9480,-80.8233,0.00
262643,1041,176,25.9345,-80.7898,0.00
262644,1042,176,25.9210,-80.7564,0.00
262645,1043,176,25.9074,-80.7229,0.00
262658,1056,176,25.7298,-80.2899,0.00
262659,1057,176,25.7161,-80.2568,0.00
262660,1058,176,25.7023,-80.2236,0.00
262661,1059,176,25.6885,-80.1904,0.00
263131,1529,176,17.8907,-66.6135,0.05
263132,1530,176,17.8721,-66.5888,0.01
264177,999,177,26.5193,-82.1960,0.01
264188,1010,177,26.3768,-81.8208,0.00
264189,1011,177,26.3637,-81.7868,0.00
264190,1012,177,26.3507,-81.7528,0.00
264191,1013,177,26.3376,-81.7189,0.00
264192,1014,177,26.3245,-81.6849,0.00
264193,1015,177,26.3113,-81.6510,0.00
264194,1016,177,26.2982,-81.6171,0.00
264200,1022,177,26.2190,-81.4139,0.02
264201,1023,177,26.2058,-81.3801,0.02
264204,1026,177,26.1660,-81.2788,0.02
264205,1027,177,26.1526,-81.2451,0.04
264206,1028,177,26.1393,-81.2114,0.07
264207,1029,177,26.1260,-81.1777,0.01
264213,1035,177,26.0456,-80.9759,0.00
264214,1036,177,26.0321,-80.9424,0.00
264215,1037,177,26.0186,-80.9088,0.00
264216,1038,177,26.0052,-80.8753,0.00
264217,1039,177,25.9917,-80.8417,0.01
264218,1040,177,25.9781,-80.8082,0.00
264219,1041,177,25.9646,-80.7748,0.00
264220,1042,177,25.9511,-80.7413,0.00
264221,1043,177,25.9375,-80.7079,0.00
264684,1506,177,18.3415,-67.1668,0.01
264685,1507,177,18.3230,-67.1417,0.13
264686,1508,177,18.3045,-67.1167,0.05
264687,1509,177,18.2860,-67.0916,0.13
264694,1516,177,18.1561,-66.9166,0.03
264695,1517,177,18.1376,-66.8917,0.01
264707,1529,177,17.9143,-66.5939,0.03
264708,1530,177,17.8956,-66.5692,0.16
264709,1531,177,17.8770,-66.5445,0.07
264710,1532,177,17.8583,-66.5198,0.04
264711,1533,177,17.8396,-66.4951,0.06
265754,1000,178,26.5370,-82.1474,0.02
265765,1011,178,26.3942,-81.7722,0.00
265766,1012,178,26.3811,-81.7382,0.00
265767,1013,178,26.3680,-81.7043,0.00
265768,1014,178,26.3549,-81.6703,0.00
265769,1015,178,26.3418,-81.6363,0.00
265770,1016,178,26.3286,-81.6024,0.00
265776,1022,178,26.2494,-81.3992,0.01
265777,1023,178,26.2361,-81.3653,0.04
265778,1024,178,26.2228,-81.3315,0.03
265780,1026,178,26.1962,-81.2640,0.02
265781,1027,178,26.1829,-81.2303,0.04
265782,1028,178,26.1696,-81.1965,0.05
265783,1029,178,26.1562,-81.1628,0.05
265789,1035,178,26.0757,-80.9609,0.00
265790,1036,178,26.0623,-80.9274,0.00
265791,1037,178,26.0488,-80.8938,0.00
