Id,Hrapx,Hrapy,Lat,Lon,Globvalue
83862,348,63,26.7122,-106.9557,0.00
85436,346,64,26.7432,-107.0314,0.00
85437,347,64,26.7443,-106.9942,0.00
85438,348,64,26.7455,-106.9570,0.00
85439,349,64,26.7466,-106.9197,0.00
87011,345,65,26.7752,-107.0700,0.00
87012,346,65,26.7764,-107.0328,0.00
87013,347,65,26.7776,-106.9955,0.00
87014,348,65,26.7787,-106.9582,0.00
87015,349,65,26.7799,-106.9210,0.00
88587,345,66,26.8085,-107.0714,0.01
88588,346,66,26.8097,-107.0341,0.00
88589,347,66,26.8109,-106.9968,0.00
88590,348,66,26.8120,-106.9595,0.00
88591,349,66,26.8132,-106.9222,0.00
90163,345,67,26.8418,-107.0727,0.00
90164,346,67,26.8430,-107.0354,0.00
90165,347,67,26.8442,-106.9981,0.00
90166,348,67,26.8453,-106.9608,0.00
90167,349,67,26.8464,-106.9235,0.00
91739,345,68,26.8751,-107.0741,0.00
91740,346,68,26.8763,-107.0367,0.00
91741,347,68,26.8775,-106.9994,0.00
91742,348,68,26.8786,-106.9621,0.00
91743,349,68,26.8797,-106.9247,0.00
93314,344,69,26.9072,-107.1128,0.00
93315,345,69,26.9084,-107.0754,0.00
93316,346,69,26.9096,-107.0381,0.00
93317,347,69,26.9108,-107.0007,0.00
93318,348,69,26.9119,-106.9633,0.00
94890,344,70,26.9405,-107.1142,0.00
94891,345,70,26.9417,-107.0768,0.00
94892,346,70,26.9429,-107.0394,0.00
94893,347,70,26.9441,-107.0020,0.00
172793,1023,119,24.4588,-82.2087,0.50
172794,1024,119,24.4462,-82.1759,0.64
174367,1021,120,24.5139,-82.2607,0.44
174368,1022,120,24.5013,-82.2278,0.45
174369,1023,120,24.4887,-82.1949,0.51
174370,1024,120,24.4761,-82.1620,0.70
174371,1025,120,24.4635,-82.1292,0.70
174372,1026,120,24.4509,-82.0963,0.57
175942,1020,121,24.5564,-82.2798,0.56
175943,1021,121,24.5438,-82.2469,0.47
175944,1022,121,24.5313,-82.2140,0.49
