Id,Hrapx,Hrapy,Lat,Lon,Globvalue
35219,561,32,25.4469,-99.1574,0.03
36795,561,33,25.4796,-99.1537,0.08
36796,562,33,25.4762,-99.1176,0.04
38371,561,34,25.5122,-99.1500,0.06
38372,562,34,25.5089,-99.1138,0.04
50780,362,42,26.0301,-106.4151,0.02
52356,362,43,26.0631,-106.4160,0.02
52357,363,43,26.0639,-106.3792,0.01
52358,364,43,26.0647,-106.3425,0.01
53931,361,44,26.0953,-106.4537,0.02
53932,362,44,26.0961,-106.4169,0.01
53933,363,44,26.0969,-106.3801,0.01
53934,364,44,26.0977,-106.3433,0.01
53935,365,44,26.0985,-106.3066,0.01
55506,360,45,26.1275,-106.4915,0.01
55507,361,45,26.1284,-106.4546,0.01
55509,363,45,26.1300,-106.3810,0.01
55510,364,45,26.1308,-106.3442,0.01
93317,347,69,26.9108,-107.0007,0.01
131123,329,93,27.6888,-107.7155,0.01
132697,327,94,27.7192,-107.7932,0.01
132698,328,94,27.7208,-107.7552,0.02
132699,329,94,27.7224,-107.7173,0.02
132700,330,94,27.7240,-107.6793,0.02
132701,331,94,27.7255,-107.6414,0.01
134273,327,95,27.7527,-107.7950,0.03
134274,328,95,27.7544,-107.7570,0.03
134275,329,95,27.7560,-107.7191,0.04
134276,330,95,27.7576,-107.6811,0.03
134277,331,95,27.7591,-107.6431,0.02
134278,332,95,27.7607,-107.6052,0.01
134279,333,95,27.7622,-107.5672,0.01
134280,334,95,27.7637,-107.5292,0.01
135849,327,96,27.7864,-107.7969,0.02
135850,328,96,27.7880,-107.7589,0.03
135851,329,96,27.7896,-107.7209,0.03
135852,330,96,27.7912,-107.6829,0.03
135853,331,96,27.7927,-107.6449,0.02
135854,332,96,27.7943,-107.6069,0.02
135855,333,96,27.7958,-107.5689,0.02
135856,334,96,27.7973,-107.5309,0.02
135857,335,96,27.7988,-107.4929,0.02
135858,336,96,27.8002,-107.4548,0.01
137424,326,97,27.8183,-107.8367,0.01
137425,327,97,27.8200,-107.7987,0.01
137426,328,97,27.8216,-107.7607,0.01
137427,329,97,27.8232,-107.7227,0.01
137428,330,97,27.8248,-107.6847,0.01
137429,331,97,27.8264,-107.6466,0.01
137431,333,97,27.8294,-107.5706,0.01
137432,334,97,27.8309,-107.5325,0.01
172793,1023,119,24.4588,-82.2087,0.15
172794,1024,119,24.4462,-82.1759,0.19
174367,1021,120,24.5139,-82.2607,0.19
174368,1022,120,24.5013,-82.2278,0.18
174369,1023,120,24.4887,-82.1949,0.16
174370,1024,120,24.4761,-82.1620,0.18
174371,1025,120,24.4635,-82.1292,0.22
174372,1026,120,24.4509,-82.0963,0.25
175942,1020,121,24.5564,-82.2798,0.14
175943,1021,121,24.5438,-82.2469,0.23
175944,1022,121,24.5313,-82.2140,0.20
175945,1023,121,24.5187,-82.1811,0.19
