Id,Hrapx,Hrapy,Lat,Lon,Globvalue
69687,357,54,26.4227,-106.6112,0.01
69691,361,54,26.4263,-106.4631,0.00
69692,362,54,26.4271,-106.4261,0.00
69693,363,54,26.4279,-106.3891,0.00
69699,369,54,26.4324,-106.1669,0.00
69700,370,54,26.4330,-106.1298,0.01
69701,371,54,26.4337,-106.0928,0.01
69702,372,54,26.4343,-106.0558,0.01
69703,373,54,26.4349,-106.0187,0.01
69704,374,54,26.4355,-105.9817,0.01
71261,355,55,26.4540,-106.6863,0.03
71262,356,55,26.4549,-106.6493,0.02
71263,357,55,26.4559,-106.6122,0.01
71264,358,55,26.4568,-106.5752,0.01
71265,359,55,26.4577,-106.5381,0.00
71266,360,55,26.4586,-106.5011,0.00
71268,362,55,26.4603,-106.4270,0.00
71270,364,55,26.4619,-106.3529,0.00
71275,369,55,26.4655,-106.1676,0.00
71276,370,55,26.4662,-106.1306,0.01
71277,371,55,26.4668,-106.0935,0.01
71278,372,55,26.4675,-106.0565,0.01
71279,373,55,26.4681,-106.0194,0.01
71280,374,55,26.4686,-105.9823,0.01
71281,375,55,26.4692,-105.9453,0.01
71282,376,55,26.4697,-105.9082,0.01
72834,352,56,26.4841,-106.7986,0.02
72835,353,56,26.4851,-106.7615,0.02
72836,354,56,26.4861,-106.7245,0.03
72837,355,56,26.4871,-106.6874,0.03
72838,356,56,26.4881,-106.6503,0.03
72839,357,56,26.4890,-106.6133,0.02
72840,358,56,26.4900,-106.5762,0.01
72841,359,56,26.4909,-106.5391,0.01
72842,360,56,26.4917,-106.5021,0.01
72843,361,56,26.4926,-106.4650,0.01
72844,362,56,26.4934,-106.4279,0.01
72845,363,56,26.4943,-106.3909,0.01
72846,364,56,26.4951,-106.3538,0.00
72847,365,56,26.4958,-106.3167,0.00
72851,369,56,26.4987,-106.1684,0.00
72852,370,56,26.4994,-106.1313,0.01
72853,371,56,26.5000,-106.0942,0.01
72854,372,56,26.5006,-106.0571,0.01
72855,373,56,26.5012,-106.0201,0.01
72856,374,56,26.5018,-105.9830,0.01
72857,375,56,26.5024,-105.9459,0.01
72858,376,56,26.5029,-105.9088,0.01
72859,377,56,26.5034,-105.8717,0.01
74409,351,57,26.5162,-106.8368,0.01
74410,352,57,26.5173,-106.7998,0.02
74411,353,57,26.5183,-106.7627,0.02
74412,354,57,26.5193,-106.7256,0.04
74413,355,57,26.5203,-106.6885,0.03
74414,356,57,26.5213,-106.6514,0.03
74415,357,57,26.5222,-106.6143,0.03
74416,358,57,26.5231,-106.5772,0.03
74417,359,57,26.5241,-106.5401,0.02
74418,360,57,26.5249,-106.5030,0.02
74419,361,57,26.5258,-106.4659,0.02
74420,362,57,26.5266,-106.4289,0.01
74421,363,57,26.5274,-106.3918,0.01
74422,364,57,26.5282,-106.3547,0.01
