Id,Hrapx,Hrapy,Lat,Lon,Globvalue
177528,1030,122,24.4600,-81.9372,0.01
177529,1031,122,24.4473,-81.9044,0.01
177530,1032,122,24.4345,-81.8716,0.02
177531,1033,122,24.4218,-81.8388,0.03
179105,1031,123,24.4771,-81.8904,0.01
179106,1032,123,24.4644,-81.8576,0.02
179107,1033,123,24.4516,-81.8248,0.02
179108,1034,123,24.4388,-81.7920,0.02
180682,1032,124,24.4942,-81.8436,0.01
180683,1033,124,24.4814,-81.8108,0.01
180684,1034,124,24.4687,-81.7780,0.02
180685,1035,124,24.4558,-81.7452,0.01
182260,1034,125,24.4985,-81.7639,0.01
182261,1035,125,24.4857,-81.7311,0.02
182262,1036,125,24.4728,-81.6984,0.01
183837,1035,126,24.5155,-81.7170,0.02
183838,1036,126,24.5027,-81.6843,0.02
183839,1037,126,24.4898,-81.6515,0.01
185413,1035,127,24.5453,-81.7029,0.01
185414,1036,127,24.5325,-81.6701,0.01
185415,1037,127,24.5196,-81.6374,0.01
185416,1038,127,24.5067,-81.6046,0.01
188568,1038,129,24.5663,-81.5762,0.01
188569,1039,129,24.5534,-81.5434,0.01
188571,1041,129,24.5275,-81.4779,0.01
190145,1039,130,24.5832,-81.5292,0.01
190148,1042,130,24.5443,-81.4309,0.02
190149,1043,130,24.5313,-81.3982,0.02
190150,1044,130,24.5183,-81.3655,0.02
191721,1039,131,24.6130,-81.5150,0.01
191724,1042,131,24.5741,-81.4167,0.01
191725,1043,131,24.5611,-81.3839,0.02
191726,1044,131,24.5481,-81.3512,0.02
191727,1045,131,24.5350,-81.3185,0.02
193301,1043,132,24.5909,-81.3696,0.02
193302,1044,132,24.5778,-81.3369,0.02
193303,1045,132,24.5648,-81.3041,0.02
194878,1044,133,24.6076,-81.3225,0.02
194879,1045,133,24.5945,-81.2898,0.02
194880,1046,133,24.5815,-81.2570,0.02
196454,1044,134,24.6374,-81.3081,0.01
196455,1045,134,24.6243,-81.2754,0.02
196456,1046,134,24.6112,-81.2427,0.02
196457,1047,134,24.5981,-81.2099,0.02
196458,1048,134,24.5850,-81.1772,0.02
196459,1049,134,24.5718,-81.1445,0.03
198030,1044,135,24.6672,-81.2938,0.01
198031,1045,135,24.6541,-81.2610,0.02
198032,1046,135,24.6410,-81.2282,0.02
198033,1047,135,24.6278,-81.1955,0.02
198034,1048,135,24.6147,-81.1628,0.02
198035,1049,135,24.6016,-81.1301,0.03
198036,1050,135,24.5884,-81.0974,0.03
199607,1045,136,24.6838,-81.2466,0.01
199608,1046,136,24.6707,-81.2138,0.02
199609,1047,136,24.6576,-81.1811,0.02
199610,1048,136,24.6445,-81.1483,0.02
199611,1049,136,24.6313,-81.1156,0.03
199612,1050,136,24.6181,-81.0829,0.03
199613,1051,136,24.6049,-81.0502,0.03
201184,1046,137,24.7005,-81.1994,0.02
201185,1047,137,24.6874,-81.1666,0.02
201186,1048,137,24.6742,-81.1338,0.02
201187,1049,137,24.6610,-81.1011,0.03
201188,1050,137,24.6479,-81.0684,0.04
201189,1051,137,24.6347,-81.0357,0.03
201190,1052,137,24.6214,-81.0030,0.02
202758,1044,138,24.7565,-81.2505,0.02
202759,1045,138,24.7434,-81.2177,0.01
202760,1046,138,24.7303,-81.1849,0.02
202761,1047,138,24.7171,-81.1521,0.02
202762,1048,138,24.7040,-81.1193,0.03
202763,1049,138,24.6908,-81.0866,0.03
202764,1050,138,24.6776,-81.0539,0.03
202765,1051,138,24.6644,-81.0212,0.03
202766,1052,138,24.6511,-80.9885,0.02
202767,1053,138,24.6379,-80.9558,0.02
204335,1045,139,24.7732,-81.2032,0.02
204336,1046,139,24.7601,-81.1704,0.02
204337,1047,139,24.7469,-81.1376,0.02
204338,1048,139,24.7337,-81.1048,0.02
204339,1049,139,24.7205,-81.0721,0.03
204340,1050,139,24.7073,-81.0393,0.04
204341,1051,139,24.6941,-81.0066,0.04
204342,1052,139,24.6809,-80.9739,0.03
204343,1053,139,24.6676,-80.9412,0.02
205911,1045,140,24.8030,-81.1887,0.01
205912,1046,140,24.7899,-81.1559,0.02
